Version,File_Name,LOC,LOC_touched,NR,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Bugginess
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,291,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,79,233,2,2,7,6,3.50,-219,0,-109.50,82,72,41.00,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,305,335,1,1,335,335,335.00,335,335,335.00,10,10,10.00,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,324,15,4,3,12,7,3.00,9,6,2.25,95,72,23.75,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,70,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,44,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,129,16,1,1,16,16,16.00,16,16,16.00,11,11,11.00,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,4086,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,757,279,4,1,209,99,52.25,139,75,34.75,23,11,5.75,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,43,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,82,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,465,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,299,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,249,3,1,1,2,2,2.00,1,1,1.00,10,10,10.00,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,127,2,1,1,1,1,1.00,0,0,0,11,11,11.00,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,50,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,63,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,345,7,2,2,4,3,2.00,1,1,0.50,82,72,41.00,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,164,2,1,1,1,1,1.00,0,0,0,72,72,72.00,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,137,2,1,1,1,1,1.00,0,0,0,72,72,72.00,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,83,2,1,1,1,1,1.00,0,0,0,72,72,72.00,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,45,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,36,39,1,1,39,39,39.00,39,39,39.00,24,24,24.00,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,162,70,1,1,42,42,42.00,14,14,14.00,12,12,12.00,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,65,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,649,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,82,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,233,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,47,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,69,25,1,1,25,25,25.00,25,25,25.00,24,24,24.00,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,113,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,140,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,144,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,32,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java,587,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,120,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,40,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,115,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,39,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,66,73,1,1,73,73,73.00,73,73,73.00,13,13,13.00,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,238,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/net/DNS.java,325,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,57,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,38,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,87,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,36,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,386,42,4,2,34,26,8.50,26,24,6.50,58,24,14.50,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,487,52,3,2,21,10,7.00,-10,1,-3.33,105,72,35.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java,129,73,1,1,72,72,72.00,71,71,71.00,1,1,1.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieThreadTest.java,70,84,1,1,84,84,84.00,84,84,84.00,10,10,10.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,488,399,8,2,331,169,41.38,263,168,32.88,133,72,16.63,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java,323,50,1,1,27,27,27.00,4,4,4.00,24,24,24.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java,96,14,2,2,7,6,3.50,0,0,0,36,24,18.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,205,14,3,2,7,5,2.33,0,0,0,108,72,36.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,119,2,1,1,1,1,1.00,0,0,0,72,72,72.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,415,28,4,2,15,7,3.75,2,3,0.50,117,72,29.25,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java,69,10,3,2,5,3,1.67,0,0,0,108,72,36.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java,308,14,3,1,13,8,4.33,12,8,4.00,94,72,31.33,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,232,36,3,2,16,12,5.33,-4,1,-1.33,105,72,35.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,209,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,64,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,853,2,1,1,1,1,1.00,0,0,0,72,72,72.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,203,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,32,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java,206,31,3,2,30,28,10.00,29,28,9.67,86,72,28.67,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java,30,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,364,2,1,1,1,1,1.00,0,0,0,72,72,72.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java,88,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,54,4,1,1,2,2,2.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,183,21,4,3,12,8,3.00,3,2,0.75,96,72,24.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,348,2,1,1,1,1,1.00,0,0,0,72,72,72.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,388,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java,305,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java,261,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,89,3,2,2,2,1,1.00,1,1,0.50,83,72,41.50,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,299,3,2,2,2,1,1.00,1,1,0.50,83,72,41.50,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestWatchEnsembleChange.java,64,71,1,1,71,71,71.00,71,71,71.00,11,11,11.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/TestBKConfiguration.java,28,32,1,1,32,32,32.00,32,32,32.00,1,1,1.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,243,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,128,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java,38,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,76,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,292,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java,59,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java,51,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java,105,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java,538,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java,39,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java,51,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,266,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,91,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java,256,2,1,1,1,1,1.00,0,0,0,72,72,72.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,371,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,297,36,1,1,16,16,16.00,-4,-4,-4.00,9,9,9.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java,98,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java,368,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java,205,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java,54,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java,87,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java,671,5,1,1,3,3,3.00,1,1,1.00,24,24,24.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java,517,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,214,2,1,1,1,1,1.00,0,0,0,72,72,72.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,40,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,484,7,2,2,3,2,1.50,-1,0,-0.50,27,24,13.50,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,226,23,2,2,12,11,6.00,1,1,0.50,96,72,48.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,334,4,1,1,2,2,2.00,0,0,0,72,72,72.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,243,29,2,2,13,12,6.50,-3,0,-1.50,96,72,48.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,933,12,2,2,8,6,4.00,4,4,2.00,82,72,41.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,97,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,81,2,1,1,1,1,1.00,0,0,0,72,72,72.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,173,9,2,2,5,4,2.50,1,1,0.50,96,72,48.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,106,2,1,1,1,1,1.00,0,0,0,72,72,72.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,57,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,87,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,154,3,2,1,2,1,1.00,1,1,0.50,80,72,40.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,103,2,1,1,1,1,1.00,0,0,0,72,72,72.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java,55,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java,49,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultipleThreadReadTest.java,299,319,1,1,319,319,319.00,319,319,319.00,10,10,10.00,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java,52,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,254,71,2,1,71,70,35.50,71,70,35.50,18,10,9.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java,534,29,2,2,15,13,7.50,1,1,0.50,96,72,48.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,134,0,0,0,0,0,0,0,0,0,0,0,0,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/StaticDNSResolver.java,69,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,100,27,1,1,21,21,21.00,15,15,15.00,12,12,12.00,Yes
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java,48,0,0,0,0,0,0,0,0,0,0,0,0,No
7,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleMetricsProvider.java,114,139,2,2,135,127,67.50,131,127,65.50,4,3,2.00,No
7,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,58,68,1,1,68,68,68.00,68,68,68.00,3,3,3.00,Yes
7,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleStatsLogger.java,86,99,1,1,99,99,99.00,99,99,99.00,3,3,3.00,No
7,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,44,53,1,1,53,53,53.00,53,53,53.00,9,9,9.00,No
7,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,71,81,1,1,81,81,81.00,81,81,81.00,9,9,9.00,No
7,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,68,78,1,1,78,78,78.00,78,78,78.00,9,9,9.00,Yes
7,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,59,69,1,1,69,69,69.00,69,69,69.00,9,9,9.00,No
7,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,60,69,1,1,69,69,69.00,69,69,69.00,9,9,9.00,No
7,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,71,77,1,1,77,77,77.00,77,77,77.00,9,9,9.00,No
7,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,64,72,1,1,72,72,72.00,72,72,72.00,9,9,9.00,No
7,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,62,72,1,1,72,72,72.00,72,72,72.00,9,9,9.00,No
7,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,55,63,1,1,63,63,63.00,63,63,63.00,9,9,9.00,No
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,45,50,1,1,50,50,50.00,50,50,50.00,9,9,9.00,No
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,27,28,1,1,28,28,28.00,28,28,28.00,9,9,9.00,No
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,79,96,1,1,96,96,96.00,96,96,96.00,9,9,9.00,No
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,33,40,1,1,40,40,40.00,40,40,40.00,9,9,9.00,No
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,66,76,1,1,76,76,76.00,76,76,76.00,9,9,9.00,No
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,44,49,1,1,49,49,49.00,49,49,49.00,9,9,9.00,No
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,57,63,1,1,63,63,63.00,63,63,63.00,9,9,9.00,No
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,50,55,1,1,55,55,55.00,55,55,55.00,9,9,9.00,No
7,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,41,45,1,1,45,45,45.00,45,45,45.00,9,9,9.00,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,392,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,66,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java,57,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java,87,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java,96,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java,381,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,50,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,1711,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java,144,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java,88,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,31,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java,576,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java,240,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java,733,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java,380,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java,143,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java,668,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java,113,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java,1124,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,144,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java,156,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,42,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,24,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,158,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,55,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,80,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,412,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,166,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,47,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,34,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,232,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,60,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,52,0,0,0,0,0,0,0,0,0,0,0,0,No
7,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,274,0,0,0,0,0,0,0,0,0,0,0,0,No
