Version,File_Name,LOC,LOC_touched,NR,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Bugginess
4,tajo-storage/tajo-storage-common/src/test/java/org/apache/tajo/storage/TestFrameTuple.java,77,12,3,3,6,2,2.00,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-common/src/test/java/org/apache/tajo/storage/TestLazyTuple.java,213,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-common/src/test/java/org/apache/tajo/storage/TestTupleComparator.java,131,334,8,3,252,162,31.50,170,162,21.25,1353,301,169.13,Yes
4,tajo-storage/tajo-storage-common/src/test/java/org/apache/tajo/storage/TestVTuple.java,143,12,3,3,6,2,2.00,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-common/src/test/java/org/apache/tajo/tuple/TestBaseTupleBuilder.java,59,380,7,3,304,76,43.43,228,76,32.57,1077,301,153.86,Yes
4,tajo-storage/tajo-storage-common/src/test/java/org/apache/tajo/tuple/offheap/TestHeapTuple.java,37,225,7,3,180,45,25.71,135,45,19.29,1077,301,153.86,Yes
4,tajo-storage/tajo-storage-common/src/test/java/org/apache/tajo/tuple/offheap/TestOffHeapRowBlock.java,486,577,1,1,577,577,577.00,577,577,577.00,28,28,28.00,Yes
4,tajo-storage/tajo-storage-common/src/test/java/org/apache/tajo/tuple/offheap/TestResizableSpec.java,42,59,1,1,59,59,59.00,59,59,59.00,28,28,28.00,Yes
4,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/AbstractHBaseAppender.java,198,687,7,3,678,223,96.86,669,223,95.57,1185,301,169.29,Yes
4,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/AddSortForInsertRewriter.java,79,208,5,2,197,90,39.40,186,90,37.20,849,301,169.80,Yes
4,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/ColumnMapping.java,197,710,4,3,709,236,177.25,708,236,177.00,808,301,202.00,Yes
4,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/HBaseBinarySerializerDeserializer.java,89,291,4,3,291,97,72.75,291,97,72.75,808,301,202.00,Yes
4,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/HBaseFragment.java,171,602,6,4,599,198,99.83,596,198,99.33,828,301,138.00,Yes
4,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/HBasePutAppender.java,104,372,7,3,366,120,52.29,360,120,51.43,1185,301,169.29,Yes
4,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/HBaseScanner.java,406,1351,4,3,1349,449,337.25,1347,449,336.75,808,301,202.00,Yes
4,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/HBaseStorageConstants.java,31,101,6,4,101,33,16.83,101,33,16.83,841,301,140.17,Yes
4,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/HBaseStorageManager.java,1019,3503,15,4,3469,1135,231.27,3435,1135,229.00,1445,301,96.33,Yes
4,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/HBaseTextSerializerDeserializer.java,65,213,4,3,213,71,53.25,213,71,53.25,808,301,202.00,Yes
4,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/HFileAppender.java,143,527,7,3,514,167,73.43,501,167,71.57,1185,301,169.29,Yes
4,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/IndexPredication.java,50,183,4,3,183,61,45.75,183,61,45.75,808,301,202.00,Yes
4,tajo-storage/tajo-storage-hbase/src/main/java/org/apache/tajo/storage/hbase/RowKeyMapping.java,34,40,2,1,40,40,20.00,40,40,20.00,265,192,132.50,Yes
4,tajo-storage/tajo-storage-hbase/src/test/java/org/apache/tajo/storage/hbase/TestColumnMapping.java,79,285,4,3,282,95,70.50,279,95,69.75,808,301,202.00,Yes
4,tajo-storage/tajo-storage-hbase/src/test/java/org/apache/tajo/storage/hbase/TestHBaseStorageManager.java,95,218,2,2,218,109,109.00,218,109,109.00,543,301,271.50,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/CSVFile.java,505,150,15,5,85,15,5.67,20,7,1.33,1513,301,100.87,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/CompressedSplitLineReader.java,169,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/FieldSerializerDeserializer.java,29,113,8,4,111,35,13.88,109,35,13.63,940,301,117.50,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/FileAppender.java,73,110,7,3,88,26,12.57,66,22,9.43,1185,301,169.29,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/FileScanner.java,105,21,4,3,12,4,3.00,3,1,0.75,818,301,204.50,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/FileStorageManager.java,756,4921,15,4,3706,738,247.07,2491,733,166.07,1816,301,121.07,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/HashShuffleAppender.java,173,36,3,2,18,6,6.00,0,0,0,377,152,125.67,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/HashShuffleAppenderManager.java,187,70,15,4,35,4,2.33,0,0,0,1608,301,107.20,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/LineReader.java,522,54,3,3,27,9,9.00,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/RawFile.java,672,916,13,4,510,141,39.23,104,45,8.00,1395,301,107.31,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/RowFile.java,430,66,10,5,37,9,3.70,8,2,0.80,1315,301,131.50,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/SplitLineReader.java,33,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/avro/AvroAppender.java,205,91,12,5,48,12,4.00,5,2,0.42,1325,301,110.42,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/avro/AvroScanner.java,263,12,4,3,6,2,1.50,0,0,0,818,301,204.50,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/avro/AvroUtil.java,67,140,7,4,120,30,17.14,100,25,14.29,839,301,119.86,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/avro/package-info.java,84,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/fragment/FileFragment.java,207,81,7,4,61,19,8.71,41,13,5.86,911,301,130.14,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/index/IndexMethod.java,28,18,6,3,9,2,1.50,0,0,0,1049,301,174.83,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/index/IndexReader.java,31,6,3,3,3,1,1.00,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/index/IndexWriter.java,29,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/index/OrderIndexReader.java,40,18,3,3,9,3,3.00,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/index/bst/BSTIndex.java,532,60,6,3,24,5,4.00,-12,0,-2.00,1049,301,174.83,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/json/JsonLineDeserializer.java,209,775,9,4,726,220,80.67,677,220,75.22,862,301,95.78,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/json/JsonLineSerDe.java,33,111,5,3,111,37,22.20,111,37,22.20,805,301,161.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/json/JsonLineSerializer.java,104,406,5,3,398,134,79.60,390,134,78.00,805,301,161.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/parquet/ParquetAppender.java,139,49,11,5,27,5,2.45,5,1,0.45,1297,301,117.91,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/parquet/ParquetScanner.java,107,12,4,3,6,2,1.50,0,0,0,818,301,204.50,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/parquet/TajoParquetReader.java,78,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/parquet/TajoParquetWriter.java,98,18,3,3,9,3,3.00,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/parquet/TajoReadSupport.java,90,42,3,3,18,6,6.00,-6,-2,-2.00,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/parquet/TajoRecordConverter.java,323,98,5,4,40,14,8.00,-18,0,-3.60,743,301,148.60,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/parquet/TajoRecordMaterializer.java,70,21,3,3,9,3,3.00,-3,-1,-1.00,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/parquet/TajoSchemaConverter.java,185,66,3,3,33,11,11.00,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/parquet/TajoWriteSupport.java,138,77,5,4,37,11,7.40,-3,0,-0.60,743,301,148.60,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/parquet/package-info.java,95,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/rcfile/BytesRefArrayWritable.java,236,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/rcfile/BytesRefWritable.java,219,24,3,3,12,4,4.00,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/rcfile/ColumnProjectionUtils.java,103,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/rcfile/LazyDecompressionCallback.java,27,6,3,3,3,1,1.00,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/rcfile/NonSyncByteArrayInputStream.java,100,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/rcfile/NonSyncByteArrayOutputStream.java,125,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/rcfile/NonSyncDataInputBuffer.java,465,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/rcfile/NonSyncDataOutputBuffer.java,77,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/rcfile/RCFile.java,1600,244,12,4,156,72,13.00,68,62,5.67,1341,301,111.75,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/rcfile/SchemaAwareCompressionInputStream.java,37,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/rcfile/SchemaAwareCompressionOutputStream.java,38,0,3,3,0,0,0,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/sequencefile/SequenceFileAppender.java,227,38,9,5,20,4,2.22,2,2,0.22,1232,301,136.89,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/sequencefile/SequenceFileScanner.java,284,18,4,3,9,3,2.25,0,0,0,818,301,204.50,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/ByteBufLineReader.java,161,664,11,4,599,154,54.45,534,154,48.55,1174,301,106.73,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/CSVLineDeserializer.java,79,300,10,3,294,96,29.40,288,96,28.80,984,301,98.40,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/CSVLineSerDe.java,36,131,6,3,127,45,21.17,123,45,20.50,814,301,135.67,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/CSVLineSerializer.java,57,230,8,3,220,71,27.50,210,71,26.25,957,301,119.63,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/DelimitedLineReader.java,143,523,10,4,504,157,50.40,485,157,48.50,1080,301,108.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/DelimitedTextFile.java,397,2410,26,5,1927,484,74.12,1444,484,55.54,1844,301,70.92,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/FieldSplitProcessor.java,32,114,6,4,114,38,19.00,114,38,19.00,913,301,152.17,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/LineSplitProcessor.java,40,135,6,4,135,45,22.50,135,45,22.50,913,301,152.17,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/TextFieldSerializerDeserializer.java,240,947,14,4,838,227,59.86,729,227,52.07,1399,301,99.93,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/TextLineDeserializer.java,52,188,8,3,184,60,23.00,180,60,22.50,841,301,105.13,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/TextLineParsingError.java,26,62,4,2,62,31,15.50,62,31,15.50,570,301,142.50,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/TextLineSerDe.java,52,195,5,3,195,65,39.00,195,65,39.00,799,301,159.80,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/text/TextLineSerializer.java,37,135,5,3,135,45,27.00,135,45,27.00,799,301,159.80,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/thirdparty/parquet/CodecFactory.java,167,60,3,3,21,7,7.00,-18,-6,-6.00,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/thirdparty/parquet/ColumnChunkPageWriteStore.java,181,69,5,3,27,7,5.40,-15,0,-3.00,759,301,151.80,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/thirdparty/parquet/InternalParquetRecordReader.java,166,49,5,3,28,8,5.60,7,2,1.40,759,301,151.80,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/thirdparty/parquet/InternalParquetRecordWriter.java,144,68,5,3,34,10,6.80,0,0,0,759,301,151.80,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/thirdparty/parquet/ParquetFileWriter.java,458,158,3,3,61,21,20.33,-36,-12,-12.00,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/thirdparty/parquet/ParquetReader.java,131,81,3,3,33,11,11.00,-15,-5,-5.00,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/thirdparty/parquet/ParquetWriter.java,206,66,3,3,33,11,11.00,0,0,0,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/HttpFileServer.java,74,424,9,5,382,84,42.44,340,84,37.78,995,301,110.56,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/HttpFileServerChannelInitializer.java,40,94,2,2,94,47,47.00,94,47,47.00,156,114,78.00,No
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/HttpFileServerHandler.java,150,954,9,5,836,184,92.89,718,184,79.78,995,301,110.56,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/TestCompressionStorages.java,160,278,10,4,40,5,4.00,-198,0,-19.80,1214,301,121.40,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/TestDelimitedTextFile.java,155,541,7,4,532,164,76.00,523,164,74.71,601,301,85.86,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/TestFileStorageManager.java,202,128,4,2,96,46,24.00,64,32,16.00,73,30,18.25,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/TestFileSystems.java,137,884,10,4,454,138,45.40,24,9,2.40,1324,301,132.40,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/TestLineReader.java,190,818,10,4,629,163,62.90,440,163,44.00,1046,301,104.60,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/TestMergeScanner.java,177,95,16,4,45,7,2.81,-5,1,-0.31,2323,378,145.19,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/TestSplitProcessor.java,58,360,7,4,288,72,41.14,216,72,30.86,941,301,134.43,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/TestStorages.java,830,927,25,4,573,77,22.92,219,77,8.76,2891,378,115.64,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/avro/TestAvroUtil.java,90,450,10,4,438,108,43.80,426,108,42.60,1090,301,109.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/index/TestBSTIndex.java,785,389,10,3,196,26,19.60,3,1,0.30,1350,301,135.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/index/TestSingleCSVFileBSTIndex.java,223,40,10,3,20,2,2.00,0,0,0,1350,301,135.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/json/TestJsonSerDe.java,89,307,5,3,305,101,61.00,303,101,60.60,705,301,141.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/parquet/TestReadWrite.java,97,51,3,3,18,6,6.00,-15,-5,-5.00,735,301,245.00,Yes
4,tajo-storage/tajo-storage-hdfs/src/test/java/org/apache/tajo/storage/parquet/TestSchemaConverter.java,118,30,3,3,12,4,4.00,-6,-2,-2.00,735,301,245.00,Yes
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/AnnotationVisitor.java,159,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/AnnotationWriter.java,297,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/Attribute.java,242,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/ByteVector.java,298,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/ClassReader.java,2102,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/ClassVisitor.java,272,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/ClassWriter.java,1568,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/Context.java,110,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/Edge.java,69,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/FieldVisitor.java,113,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/FieldWriter.java,254,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/Frame.java,1397,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/Handle.java,156,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/Handler.java,113,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/Item.java,289,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/Label.java,517,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/MethodVisitor.java,628,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/MethodWriter.java,2556,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/Opcodes.java,335,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/Type.java,826,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/AdviceAdapter.java,588,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/AnalyzerAdapter.java,879,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/CodeSizeEvaluator.java,196,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/GeneratorAdapter.java,1500,4,2,2,2,1,1.00,0,0,0,65,42,32.50,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/InstructionAdapter.java,1090,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/JSRInlinerAdapter.java,679,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/LocalVariablesSorter.java,326,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/Method.java,259,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/Remapper.java,207,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/RemappingAnnotationAdapter.java,69,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/RemappingClassAdapter.java,110,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/RemappingFieldAdapter.java,55,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/RemappingMethodAdapter.java,142,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/RemappingSignatureAdapter.java,131,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/SerialVersionUIDAdder.java,480,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/SimpleRemapper.java,60,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/StaticInitMerger.java,84,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/TableSwitchGenerator.java,53,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/commons/TryCatchBlockSorter.java,83,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/AnnotationConstantsCollector.java,138,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/ClassConstantsCollector.java,172,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/ClassOptimizer.java,151,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/Constant.java,298,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/ConstantPool.java,225,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/FieldConstantsCollector.java,68,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/JarOptimizer.java,211,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/MethodConstantsCollector.java,144,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/MethodOptimizer.java,149,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/NameMapping.java,105,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/Shrinker.java,261,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/signature/SignatureReader.java,213,0,0,0,0,0,0,0,0,0,0,0,0,No
4,tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/signature/SignatureVisitor.java,212,0,0,0,0,0,0,0,0,0,0,0,0,No
